Portfolio,Coin Name,Coin Symbol,Exchange,Pair,Type,Amount,Price,Price USD,Fee Percent,Fee Amount,Fee Currency,Date,Notes
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28729782,,41992.27798246,,,,"1/19/2022, 1:18:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28048441,,41992.27798246,,,,"1/19/2022, 1:10:28 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.39888766,,42464.32380849,,,,"1/18/2022, 7:39:18 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37658687,,42464.32380849,,,,"1/18/2022, 7:12:23 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34364528,,42464.32380849,,,,"1/18/2022, 6:45:15 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.49422109,,42464.32380849,,,,"1/18/2022, 6:40:15 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32473025,,42464.32380849,,,,"1/18/2022, 1:26:18 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36414948,,42464.32380849,,,,"1/18/2022, 12:03:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34630039,,42464.32380849,,,,"1/18/2022, 11:05:44 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3012756,,42464.32380849,,,,"1/18/2022, 10:37:38 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28874977,,42464.32380849,,,,"1/18/2022, 10:28:14 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2.9999999999999996,,42464.32380849,,0.000004860000000661557,bitcoin,"1/18/2022, 10:28:14 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2644056,,42464.32380849,,,,"1/18/2022, 8:01:15 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25696441,,42464.32380849,,,,"1/18/2022, 2:55:50 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,151.98372066000002,,42464.32380849,,,,"1/18/2022, 2:55:50 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28142936,,42464.32380849,,,,"1/18/2022, 2:18:28 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27026397,,42464.32380849,,,,"1/18/2022, 1:00:54 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30837311,,42464.32380849,,,,"1/18/2022, 12:21:22 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28320858,,42464.32380849,,,,"1/18/2022, 12:07:46 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38050052,,42273.60715298,,,,"1/17/2022, 10:41:04 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25083011,,42273.60715298,,,,"1/17/2022, 5:46:25 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30378636,,42273.60715298,,,,"1/17/2022, 5:27:34 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27623516,,42273.60715298,,,,"1/17/2022, 5:01:21 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26546128,,42273.60715298,,,,"1/17/2022, 2:19:48 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27359063,,42273.60715298,,,,"1/17/2022, 1:43:15 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,3.0000000000000004,,42273.60715298,,0.0000029399999990076253,bitcoin,"1/17/2022, 12:35:50 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27184419,,42273.60715298,,,,"1/17/2022, 12:35:50 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,12,,42273.60715298,,,,"1/17/2022, 9:20:54 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28290975,,42273.60715298,,,,"1/17/2022, 8:08:28 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.296511,,42273.60715298,,,,"1/17/2022, 7:34:50 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28544666,,42273.60715298,,,,"1/17/2022, 7:18:51 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26871766,,42273.60715298,,,,"1/17/2022, 6:55:47 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26870788,,42273.60715298,,,,"1/17/2022, 6:51:47 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29048618,,42273.60715298,,,,"1/17/2022, 5:58:10 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25544558,,42273.60715298,,,,"1/17/2022, 4:41:48 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34817896,,42273.60715298,,,,"1/17/2022, 4:41:16 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29646477,,42273.60715298,,,,"1/17/2022, 4:06:25 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25326854,,42273.60715298,,,,"1/17/2022, 3:06:32 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,135.87858568,,42273.60715298,,,,"1/17/2022, 2:47:18 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32075675,,42273.60715298,,,,"1/17/2022, 2:47:18 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28824502,,42273.60715298,,,,"1/17/2022, 2:15:14 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28535021,,42273.60715298,,,,"1/17/2022, 1:13:52 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26050775,,42863.24375653,,,,"1/16/2022, 11:13:14 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3400729,,42863.24375653,,,,"1/16/2022, 11:11:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,0.00182333,,42863.24375653,,,,"1/16/2022, 10:07:01 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29388064,,42863.24375653,,,,"1/16/2022, 9:48:17 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34636136,,42863.24375653,,,,"1/16/2022, 8:31:34 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27410008,,42863.24375653,,,,"1/16/2022, 8:08:11 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27974737,,42863.24375653,,,,"1/16/2022, 7:22:42 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31384878,,42863.24375653,,,,"1/16/2022, 6:26:01 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30412491,,42863.24375653,,,,"1/16/2022, 5:54:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3103657,,42863.24375653,,,,"1/16/2022, 5:00:54 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26298135,,42863.24375653,,,,"1/16/2022, 2:45:49 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27574854,,42863.24375653,,,,"1/16/2022, 1:03:00 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34052774,,42863.24375653,,,,"1/16/2022, 12:36:23 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25505796,,42863.24375653,,,,"1/16/2022, 11:53:31 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26484817,,42863.24375653,,,,"1/16/2022, 11:51:35 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25226399,,42863.24375653,,,,"1/16/2022, 11:44:14 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2639417,,42863.24375653,,,,"1/16/2022, 11:29:44 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2,,42863.24375653,,0.000004589999999637939,bitcoin,"1/16/2022, 10:01:51 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27876615,,42863.24375653,,,,"1/16/2022, 9:45:34 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25110663,,42863.24375653,,,,"1/16/2022, 9:35:20 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32454763,,42863.24375653,,,,"1/16/2022, 7:51:05 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30278531,,42863.24375653,,,,"1/16/2022, 7:25:11 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,133.61888636999993,,42863.24375653,,5.684341886080802e-14,bitcoin,"1/16/2022, 5:19:20 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30802917,,42863.24375653,,,,"1/16/2022, 5:19:20 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25478948,,42863.24375653,,,,"1/16/2022, 1:42:45 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2641621,,42863.24375653,,,,"1/16/2022, 1:33:13 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,0.00000549,,42863.24375653,,,,"1/16/2022, 12:47:03 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31915068,,42863.24375653,,,,"1/16/2022, 12:47:03 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,0.00000549,,42863.24375653,,,,"1/16/2022, 12:47:03 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,0.0000696,,42863.24375653,,,,"1/16/2022, 12:27:15 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27666354,,43477.25966779,,,,"1/15/2022, 11:06:23 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30862627,,43477.25966779,,,,"1/15/2022, 8:51:26 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35673702,,43477.25966779,,,,"1/15/2022, 7:00:47 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2734508,,43477.25966779,,,,"1/15/2022, 6:36:57 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30666815,,43477.25966779,,,,"1/15/2022, 5:01:20 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30366962,,43477.25966779,,,,"1/15/2022, 3:46:45 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25141014,,43477.25966779,,,,"1/15/2022, 2:33:26 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25679146,,43477.25966779,,,,"1/15/2022, 2:24:40 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30253238,,43477.25966779,,,,"1/15/2022, 2:13:19 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28178036,,43477.25966779,,,,"1/15/2022, 2:05:12 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27778469,,43477.25966779,,,,"1/15/2022, 2:00:49 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,2,,43477.25966779,,0.000005809999999328852,bitcoin,"1/15/2022, 11:26:57 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28193075,,43477.25966779,,,,"1/15/2022, 9:44:33 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31938974,,43477.25966779,,,,"1/15/2022, 7:24:51 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27686188,,43477.25966779,,,,"1/15/2022, 6:59:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25507844,,43477.25966779,,,,"1/15/2022, 6:48:40 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32511196,,43477.25966779,,,,"1/15/2022, 6:13:24 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26146279,,43477.25966779,,,,"1/15/2022, 4:18:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29566595,,43477.25966779,,,,"1/15/2022, 3:50:37 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,145.96749254,,43477.25966779,,,,"1/15/2022, 3:38:20 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27562392,,43477.25966779,,,,"1/15/2022, 3:38:20 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2522068,,43477.25966779,,,,"1/15/2022, 12:44:34 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33679594,,43477.25966779,,,,"1/15/2022, 12:37:38 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31303787,,43072.07103147,,,,"1/14/2022, 11:31:22 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28658795,,43072.07103147,,,,"1/14/2022, 10:57:07 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31258399,,43072.07103147,,,,"1/14/2022, 9:47:24 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37674576,,43072.07103147,,,,"1/14/2022, 7:58:10 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26172669,,43072.07103147,,,,"1/14/2022, 7:25:19 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27444682,,43072.07103147,,,,"1/14/2022, 6:14:18 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27893894,,43072.07103147,,,,"1/14/2022, 6:10:38 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33787569,,43072.07103147,,,,"1/14/2022, 6:09:13 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32121028,,43072.07103147,,,,"1/14/2022, 5:56:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32325993,,43072.07103147,,,,"1/14/2022, 4:41:24 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35758477,,43072.07103147,,,,"1/14/2022, 4:21:00 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29991395,,43072.07103147,,,,"1/14/2022, 3:53:52 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38109786,,43072.07103147,,,,"1/14/2022, 3:36:29 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26305564,,43072.07103147,,,,"1/14/2022, 3:12:03 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33471052,,43072.07103147,,,,"1/14/2022, 2:19:04 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.46382361,,43072.07103147,,,,"1/14/2022, 1:20:32 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30324713,,43072.07103147,,,,"1/14/2022, 12:12:41 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27904193,,43072.07103147,,,,"1/14/2022, 11:31:55 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26199419,,43072.07103147,,,,"1/14/2022, 11:08:40 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26769439,,43072.07103147,,,,"1/14/2022, 11:08:35 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32267606,,43072.07103147,,,,"1/14/2022, 11:07:16 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32672558,,43072.07103147,,,,"1/14/2022, 10:36:16 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,3.0000000000000004,,43072.07103147,,0.000007409999999374861,bitcoin,"1/14/2022, 10:07:22 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28949088,,43072.07103147,,,,"1/14/2022, 9:21:28 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3456688,,43072.07103147,,,,"1/14/2022, 6:57:57 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28853778,,43072.07103147,,,,"1/14/2022, 5:18:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27065313,,43072.07103147,,,,"1/14/2022, 4:21:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27729009,,43072.07103147,,,,"1/14/2022, 3:13:49 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26392676,,43072.07103147,,,,"1/14/2022, 3:06:34 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27735272,,43072.07103147,,,,"1/14/2022, 2:49:25 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.39880212,,43072.07103147,,,,"1/14/2022, 2:47:08 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,138.70638574999995,,43072.07103147,,2.842170943040401e-14,bitcoin,"1/14/2022, 2:47:08 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2706936,,43072.07103147,,,,"1/14/2022, 1:18:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25001707,,43072.07103147,,,,"1/14/2022, 1:14:37 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38891826,,43072.07103147,,,,"1/14/2022, 12:41:33 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27175165,,42726.7330296,,,,"1/13/2022, 11:57:29 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28691153,,42726.7330296,,,,"1/13/2022, 11:23:11 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25597837,,42726.7330296,,,,"1/13/2022, 9:18:39 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27815047,,42726.7330296,,,,"1/13/2022, 9:17:49 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37290052,,42726.7330296,,,,"1/13/2022, 9:03:24 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32735519,,42726.7330296,,,,"1/13/2022, 5:55:34 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38710142,,42726.7330296,,,,"1/13/2022, 4:30:43 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32834928,,42726.7330296,,,,"1/13/2022, 3:53:18 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35675543,,42726.7330296,,,,"1/13/2022, 2:23:20 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36733103,,42726.7330296,,,,"1/13/2022, 1:15:38 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3682048,,42726.7330296,,,,"1/13/2022, 12:46:44 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28485247,,42726.7330296,,,,"1/13/2022, 12:40:09 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.36745078,,42726.7330296,,,,"1/13/2022, 11:33:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28033167,,42726.7330296,,,,"1/13/2022, 10:14:06 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,3,,42726.7330296,,0.000008320000000061611,bitcoin,"1/13/2022, 10:01:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26784234,,42726.7330296,,,,"1/13/2022, 9:17:18 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28885069,,42726.7330296,,,,"1/13/2022, 9:09:43 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27723316,,42726.7330296,,,,"1/13/2022, 8:40:31 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26611286,,42726.7330296,,,,"1/13/2022, 8:37:03 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32453955,,42726.7330296,,,,"1/13/2022, 7:50:19 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26899821,,42726.7330296,,,,"1/13/2022, 7:26:12 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27115548,,42726.7330296,,,,"1/13/2022, 6:30:44 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.48286004,,42726.7330296,,,,"1/13/2022, 3:01:45 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,135.6990207,,42726.7330296,,,,"1/13/2022, 3:01:45 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27026071,,42726.7330296,,,,"1/13/2022, 2:10:32 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.27240988,,43738.08631238,,,,"1/12/2022, 10:39:36 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31181788,,43738.08631238,,,,"1/12/2022, 10:31:43 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.30454214,,43738.08631238,,,,"1/12/2022, 10:13:28 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.26789962,,43738.08631238,,,,"1/12/2022, 9:54:26 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28478864,,43738.08631238,,,,"1/12/2022, 9:34:15 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34386668,,43738.08631238,,,,"1/12/2022, 7:07:21 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29212359,,43738.08631238,,,,"1/12/2022, 4:51:38 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.41491831,,43738.08631238,,,,"1/12/2022, 4:31:47 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32882666,,43738.08631238,,,,"1/12/2022, 3:53:37 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.3322966,,43738.08631238,,,,"1/12/2022, 3:17:17 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.2911069,,43738.08631238,,,,"1/12/2022, 1:53:36 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.31351749,,43738.08631238,,,,"1/12/2022, 1:50:06 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.35954032,,43738.08631238,,,,"1/12/2022, 12:52:19 PM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34751187,,43738.08631238,,,,"1/12/2022, 11:59:48 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.25501562,,43738.08631238,,,,"1/12/2022, 11:19:24 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,4,,43738.08631238,,0.000009620000000154505,bitcoin,"1/12/2022, 10:25:47 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.33570662,,43738.08631238,,,,"1/12/2022, 10:25:47 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.32146956,,43738.08631238,,,,"1/12/2022, 9:39:03 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.34306385,,43738.08631238,,,,"1/12/2022, 8:46:31 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.28628968,,43738.08631238,,,,"1/12/2022, 6:05:14 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.38815929,,43738.08631238,,,,"1/12/2022, 5:51:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.29223627,,43738.08631238,,,,"1/12/2022, 5:28:33 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.37426821,,43738.08631238,,,,"1/12/2022, 5:23:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Withdraw,142.83800501,,43738.08631238,,,,"1/12/2022, 5:23:02 AM",
Bitcoin Wallet,Bitcoin,BTC,,,Deposit,6.43537191,,43021.85631899,,,,"1/11/2022, 11:19:26 PM",
Custom walett,Bitcoin,BTC,,RUB,Buy,8888888888888889000,4524118.31,41691.764013206375,,,,"2/28/2022, 9:12:10 PM",
Custom walett,Ethereum,ETH,,USD,Sell,66666666,2603,2603,,,,"1/29/2022, 10:22:12 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.29767617,,43116.82192167,,,,"3/1/2022, 4:43:42 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3451894,,43223.12489156,,,,"3/1/2022, 3:03:00 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30813377,,43100.55801026,,,,"3/1/2022, 12:56:04 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.35110085,,43223.12489156,,,,"3/1/2022, 12:17:34 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.34044977,,43204.69564563,,,,"2/28/2022, 9:57:57 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.32437468,,43204.69564563,,,,"2/28/2022, 9:26:29 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.2505165,,43204.69564563,,,,"2/28/2022, 5:11:32 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30280468,,43204.69564563,,,,"2/28/2022, 5:11:14 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.2735422,,43204.69564563,,,,"2/28/2022, 3:52:36 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.33794725,,43204.69564563,,,,"2/28/2022, 3:35:11 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.3064876,,43204.69564563,,,,"2/28/2022, 2:55:53 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.25,,43204.69564563,,,,"2/28/2022, 2:31:49 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.41910503,,43204.69564563,,,,"2/28/2022, 2:31:27 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31079307,,43204.69564563,,,,"2/28/2022, 2:00:39 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.28760873,,43204.69564563,,,,"2/28/2022, 1:52:52 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.32006684,,43204.69564563,,,,"2/28/2022, 1:35:38 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.27427109,,43204.69564563,,,,"2/28/2022, 12:04:41 PM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.30246779,,43204.69564563,,,,"2/28/2022, 11:41:44 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.27633488,,43204.69564563,,,,"2/28/2022, 11:13:00 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.27240737,,43204.69564563,,,,"2/28/2022, 10:26:57 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.2985149,,43204.69564563,,,,"2/28/2022, 10:06:51 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,1,,43204.69564563,,0.0000026100000001250123,bitcoin,"2/28/2022, 10:00:22 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.27974301,,43204.69564563,,,,"2/28/2022, 8:09:36 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.33440057,,43204.69564563,,,,"2/28/2022, 5:52:55 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.25403846,,43204.69564563,,,,"2/28/2022, 5:28:38 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.26763766,,43204.69564563,,,,"2/28/2022, 5:00:12 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31791476,,43204.69564563,,,,"2/28/2022, 4:56:50 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Deposit,6.31983747,,43204.69564563,,,,"2/28/2022, 3:01:06 AM",
Bitcoin Wallet 1,Bitcoin,BTC,,,Withdraw,115.01834272999997,,43204.69564563,,,,"2/28/2022, 3:01:06 AM",
